Key,koreana
perkASRifles1Desc,라이플의 데미지 +5%. 재장전속도 +5%\n공격속도 +5%. 적 1명 관통
perkASRifles2Desc,라이플의 데미지 +10%. 재장전속도 +10%\n공격속도 +10%. 적 2명 관통
perkASRifles3Desc,라이플의 데미지 +15%. 재장전속도 +15%\n공격속도 +15%. 적 3명 관통\n다리샷에 불구 확률 추가
perkASRifles4Desc,라이플의 데미지 +20%. 재장전속도 +30%\n공격속도 +20%. 적 4명 관통\n다리샷에 불구 확률 추가
perkASRifles5Desc,라이플의 데미지 +25%. 재장전속도 +35%\n공격속도 +25%. 적 5명 관통\n다리샷에 불구 확률 추가\n헤드샷에 기절 확률 추가
buffArmBrokenTooltip,팔이 부러졌습니다. 깁스로 치유 속도를 올릴 수 있습니다.
buffLegBrokenTooltip,팔이 부러졌습니다. 깁스로 치유 속도를 올릴 수 있습니다.
statEntityDamageRifle,라이플 데미지
statSpreadMultiHip,지향사격 탄퍼짐
statSpreadMultiAim,조준사격 탄퍼짐
DFgrowingCropsTip,다크니스 폴에서 농작물을 키우려면 몇가지 추가적인 작업이 필요합니다. 고철 괭이로 땅을 갈아서 작물을 심을 준비를 하거나 농장 터를 이용해 작물을 심을 수 있습니다.\n\n모든 작물은 4 블록 이내에 물이 필요합니다. 물이 없으면 자라지 않습니다. 나무는 물이 없어도 자랍니다.\n\n직업: 농부는 농작물 주변에 있어야하는 물을 대신할 관개용수 시스템을 만들 수 있습니다.\n\n자급자족 특성은 농작물을 때려서 수확할 때 채집량을 증가시킵니다. 액션키(E)로 농작물을 줍는 행위는 자급자족 특성의 효과를 받지 않습니다.
DFgrowingCropsTip_title,농작물 키우기
animalBreedingTip_title,동물 키우기
animalBreedingTip,동물 키우기는 현재 일부분만 작동합니다.\n\n문이 없는 안전한 우리를 만들고 아기 동물을 배치합니다. 동물은 우리를 배회하며 이따금 새끼를 낳습니다. 동물을 더 많이 번식하려면 수컷과 암컷 동물이 필요합니다.\n\n현재로썬 죽여서 고기만 얻을 수 있지만 추후에 더 많은 기능을 넣을 것입니다.
perkTranshumanName,초인
perkTranshumanDesc,"전신에 삽입한 공학의 산물로, 인간을 뛰어넘었습니다"
perkTranshumanRank1Desc,"물리 데미지 저항 +2%. 추위,더위 저항 +2\n채굴도구의 블록 데미지와 채집량 +10%\n근접무기의 데미지 +10%. 머리 파괴 확률 +15%\n팔다리 파괴 확률 +5%"
perkTranshumanRank2Desc,"물리 데미지 저항 +4%. 추위,더위 저항 +4\n채굴도구의 블록 데미지와 채집량 +20%\n근접무기의 데미지 +20%. 머리 파괴 확률 +15%\n팔다리 파괴 확률 +10%"
perkTranshumanRank3Desc,"물리 데미지 저항 +6%. 추위,더위 저항 +6\n채굴도구의 블록 데미지와 채집량 +30%\n근접무기의 데미지 +30%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +15%"
perkTranshumanRank4Desc,"물리 데미지 저항 +8%. 추위,더위 저항 +8\n채굴도구의 블록 데미지와 채집량 +40%\n근접무기의 데미지 +40%. 머리 파괴 확률 +30%\n팔다리 파괴 확률 +20%"
perkTranshumanRank5Desc,"물리 데미지 저항 +10%. 추위,더위 저항 +10\n채굴도구의 블록 데미지와 채집량 +50%\n근접무기의 데미지 +50%. 머리 파괴 확률 +45%\n팔다리 파괴 확률 +25%"
foodCookedChili,조리된 칠리
foodCookedPasta,조리된 파스타
foodCookedMiso,조리된 된장
foodCookedPeaSoup,조리된 완두콩 수프
foodCookedChickenSoup,조리된 닭고기 수프
foodCookedShamSoup,조리된 엉터리 고기 수프
DFcookedCannedFoodDesc,"조리된 캔 음식은 재료 낭비가 있을 수 있지만, 식중독 위험이 없어져서 먹기 안전합니다."
statReloadSpeedMultiplier,재장전 속도
DFgunBlackSky,[DECEA3]검은 하늘[-]
DFgunBlackSkyDesc,전설적인 44구경 데저트 벌쳐입니다. 전설에 따르면 하늘이 검게 물드는 밤이 되면 모든 대상에게 더 많은 데미지를 준다고 합니다.\n밤에 공격 시 공격력 +25%
loadingTipArmor,"방어구를 착용하면 캐릭터 화면에 표시되는 방어구 등급이 올라갑니다. 방어구 등급이 90이면 자신이 입는 대미지의 90%를 감소시킨다는 뜻입니다. 방어구는 출혈이나 기절 같은 특정 효과에도 어느 정도 저항이 있습니다. 일부 방어구는 속도를 느리게 하며, 이동할 때 스태미너를 소진하기도 합니다."
loadingTipArmor_title,방어구
loadingTipAxes,도끼로 목재를 수확할 수 있습니다. 좀비를 사냥하기에는 그다지 좋은 무기가 아닙니다
loadingTipAxes_title,도끼
loadingTipBandages,심각한 부상은 출혈을 일으켜 죽을 수도 있습니다. 붕대를 들고 다니다가 [action:local:Primary](으)로 빠르게 감아 출혈을 막으세요. [action:local:Secondary](으)로 아군을 치료해줄 수도 있습니다
loadingTipBandages_title,붕대
loadingTipBaseUpgrading,"재료와 돌도끼를 사용하여 블록을 건설하고 업그레이드할 수 있습니다.\n가장 일반적으로 사용하는 재료는 목재, 자갈, 콘크리트 믹스, 강철입니다."
loadingTipBaseUpgrading_title,기지 업그레이드
loadingTipBuffs,게임 도중 다양한 상태 효과(버프 및 디버프)가 발생합니다.\n스킬 또는 제작 같은 게임 메뉴에 있을 때 왼쪽 끝에 있는 효과 아이콘을 클릭하면 해당 효과 설명으로 이동합니다
loadingTipBuffs_title,상태 효과
loadingTipDistraction,"작은 돌 또는 눈덩이를 던져 가만히 있거나 돌아다니는 좀비의 주의를 분산합니다.\n[action:local:Primary]을(를) 길게 눌러 충전 후 던지고, 좀비가 물체를 던진 쪽으로 갈 때까지 지켜보세요."
loadingTipDistraction_title,주의 분산
loadingTipExtCharStats,"캐릭터 메뉴로 들어가려면 [action:local:Inventory][action:permanent:Character]을(를) 누릅니다. 캐릭터 이름 아래에 있는 보조 캐릭터 능력치를 선택하면 능력, 버프, 장착한 옷, 방어구, 무기의 능력치를 모두 합산한 능력치를 확인할 수 있습니다."
loadingTipExtCharStats_title,보조 캐릭터 능력치
loadingTipGlue,조리용 냄비 또는 화학 작업기에서 뼈를 가공하여 풀을 만들 수 있습니다. 풀은 종말이 왔을 때 가장 유용한 물건인 덕트 테이프를 만드는 데 사용합니다
loadingTipGlue_title,풀
loadingTipHarvestingCorpses,"동물 시체나 썩은 잔해에서 가죽, 고기, 뼈를 수확할 수 있습니다. 뼈로는 풀과 덕트 테이프를 만들 수 있습니다.\n돌도끼도 사용할 수 있지만, 나이프나 마체테가 더 효율적입니다. 뼈칼은 게임 초반에 제작 가능합니다."
loadingTipHarvestingCorpses_title,시체 수확
loadingTipHarvestingResources,"[action:local:Primary](으)로 주먹을 사용하여 나무, 바위 등에서 자원을 수집할 수 있습니다. 도구가 있으면 수집 속도와 수확량이 크게 좋아집니다."
loadingTipHarvestingResources_title,자원 수확
loadingTipItemStats,아이템 능력치를 확인하려면 우선 인벤토리에서 아이템을 선택해야 합니다. 조사 창에 아이템 능력과 장착된 모드 효과가 표시됩니다. 설명 탭을 선택하여 아이템에 대한 자세한 내용을 확인하세요.\n보조 캐릭터 능력치 팁에서 전체 능력치를 확인하세요
loadingTipItemStats_title,아이템 능력치
loadingTipJournalEntries,상단의 도구 바에 펜 아이콘으로 표시된 일지에 적힌 팁을 읽으며 게임 플레이 방법을 익힐 수 있습니다.\n[action:local:Inventory][action:permanent:Journal]을(를) 누르고 반짝이는 펜 아이콘을 클릭하여 일지 항목을 열어볼 수 있습니다
loadingTipJournalEntries_title,일지 항목
loadingTipPickaxes,"곡괭이는 철, 납, 석탄, 오일 셰일, 질산칼륨을 얻을 때 유용한 도구입니다."
loadingTipPickaxes_title,곡괭이
loadingTipQuestSharing,친구와 플레이하는 경우 대부분의 퀘스트를 모든 참가자에게 공유하여 모든 참가자가 함께 보상을 받을 수 있습니다. [action:local:Inventory][action:permanent:Quests]을(를) 눌러 퀘스트를 받은 뒤 느낌표 아이콘을 눌러 퀘스트를 여세요.\n공유할 수 있는 퀘스트를 클릭하면 퀘스트 목록 위에 버튼이 표시됩니다.\n공유 퀘스트를 받았다면 퀘스트를 활성화 상태로 바꿔 어떤 작업이 있는지 꼭 확인하세요.
loadingTipQuestSharing_title,퀘스트 공유
loadingTipRadials,"상호작용 [action:local:Activate][action:permanent:Activate], 재장전 [action:local:Reload][action:permanent:Reload], 손전등 [action:local:ToggleFlashlight][action:permanent:ToggleFlashlight], 인벤토리 [action:local:Inventory][action:permanent:Inventory] 키를 길게 누르면 반원 메뉴가 표시됩니다. 현재 맥락에 따라 더 많은 옵션이 있을 수 있습니다."
loadingTipRadials_title,반원 메뉴
loadingTipScrapping,"수확 또는 약탈한 아이템을 분해하여 공간을 절약하고 기본 재료로 얻을 수 있습니다.\n아이템을 분해하면 재료의 25%를 잃지만, 놋쇠 또는 철 아이템은 대장간에서 100% 재료 회수가 가능합니다."
loadingTipScrapping_title,아이템 분해
loadingTipSledgehammers,"대형 망치는 물건을 파괴하기에 좋지만, 수확물은 거의 얻을 수 없습니다."
loadingTipSledgehammers_title,대형 망치
loadingTipStealth,"웅크린 자세가 되면 몰래 이동하는 상태가 되어 적이 캐릭터를 쉽게 보거나 들을 수 없습니다. 다양한 능력, 아이템, 아이템 모드 등을 활용하여 잠행 능력을 높일 수 있습니다. 잠행 미터는 시야와 소리를 종합하여 어느 정도의 행동이 자신의 잠행에 영향을 주는지 파악할 수 있게 도와줍니다."
loadingTipStealth_title,잠행과 몰래 이동하기
loadingTipSteelKnuckles,"강철 너클은 가장 강력한 근접 무기로, 동물이나 시신에서 고기를 수확할 때에도 사용할 수 있습니다."
loadingTipSteelKnuckles_title,강철 너클
loadingTipUnlockingRecipes,"레시피에 잠긴 아이템이 있다면 아직 제작할 수 없다는 뜻입니다. 잠긴 아이템을 클릭하면 푸는 방법이 표시됩니다.\n모든 레시피는 능력으로 잠금 해제하거나, 책 또는 도면으로 잠금 해제할 수 있습니다. 능력으로 잠금 해제 시에는 보통 추가 혜택을 받습니다."
loadingTipUnlockingRecipes_title,레시피 해제하기
loadingTipUsingIronTools,"철제 곡괭이는 돌도끼보다 빠르게 금속을 캘 수 있지만 스태미너가 더 많이 소모됩니다. 레벨을 올리거나 조리한 음식을 먹으면 기본 스태미너가 올라갑니다.\n음료수와 능력으로 스태미너 생성 속도, 스태미너 비용, 소비 칼로리를 개선할 수 있습니다."
loadingTipUsingIronTools_title,철제 도구 사용
loadingTipWhatIsItGoodFor,수확 또는 약탈품이 얼마나 중요한지는 얻기만 해선 알 수 없습니다. 인벤토리에서 아이템을 선택한 뒤 액션 메뉴에서 레시피를 선택하세요. 해당 아이템으로 제작할 수 있는 모든 레시피와 필요한 작업대가 표시됩니다.
loadingTipWhatIsItGoodFor_title,무엇에 쓰는 물건일까요?
loadingTipWrenches,"렌치, 래칫, 임팩트 드라이버는 기계에서 수확할 때 가장 유용합니다. 다른 애니메이션이 표시되면 전기 부품 등 곡괭이로 얻을 수 없는 특별 자원을 획득할 수 있습니다."
loadingTipWrenches_title,렌치
loadingTipBladedWeapons_title,날붙이 무기
loadingTipCraftingBetterQL_title,어떻게 하면 더 나은 도구를 만들 수 있나요?
loadingTipEncumbrance_title,무게 초과
loadingTipMainHUD_title,메인 화면 막대
loadingTipProperTools_title,상황에 맞는 도구
loadingTipStoneAxe_title,돌도끼
loadingTipWorkstations_title,작업장
loadingTipBladedWeapons,"나이프나 마체테 같은 날붙이 무기는 동물이나 시체에서 고기, 가죽, 뼈를 수확할 때 유용합니다.\n이들 무기는 공격 시마다 출혈 디버프를 부여하며, 날붙이 무기 수련도로 효과를 더 강화할 수도 있습니다."
loadingTipCraftingBetterQL,게임 시작 시에는 돌도끼와 같은 품질 1의 도구와 아이템만 제작할 수 있습니다. 아이템 품질은 아이템 아이콘 아래에 표시됩니다. 높은 품질의 아이템을 제작하려면 돌도끼의 경우 도구 제작 관련 능력을 올려야 합니다. 직업도 제작 품질에 보너스를 줍니다. 최대 품질은 80입니다.
loadingTipEncumbrance,인벤토리에 아이템이 너무 많으면 속도가 느려집니다.\n옷에 넣을 주머니 개조를 제작 또는 발견해 무게 초과 페널티를 제거하세요. 다양한 종류의 옷과 방어구에 넣을 전술 조끼 개조를 제작해 배낭 슬롯을 확장할 수 있습니다. 또는 짐 최적화 특성을 구매할 수도 있습니다.
loadingTipMainHUD,HUD에서 체력과 스태미너는 각각 붉은색과 파란색으로 표시됩니다. 음식과 수분 레벨은 녹색 및 파란색 막대로 표시됩니다. [action:local:Inventory][action:permanent:Character](으)로 캐릭터 화면을 열어 캐릭터 이름 아래 있는 탭에서 자세한 플레이어 능력치를 확인할 수 있습니다.
loadingTipProperTools,"돌도끼는 모든 상황에서 사용할 수 있지만, 느립니다. 쇠로 만든 도구는 빠르고, 강철은 더 빠르며, 전동 툴이 가장 빠릅니다. 하지만 티타늄급 도구와 전동 툴은 훨씬 더 빠릅니다. 도끼로 목재를 수확하고, 곡괭이로 석재, 금속, 광물을 수확하고, 칼로 고기를 수확하세요."
loadingTipStoneAxe,"돌도끼는 가장 기초적인 수집용 원시 도구로, [action:local:Primary](으)로 자원을 수집하는 데 사용합니다.\n[action:local:Secondary](으)로 맹렬한 공격을 합니다."
loadingTipWorkstations,"인벤토리에 있는 많은 기본 아이템으로 제작이 가능합니다. 화덕, 고급 화덕, 작업대, 금속 작업대, 화학 작업기에서는 제작 레시피가 필요합니다. 백팩에 든 레시피에 표시된 작은 아이콘을 통해 어느 작업장이 필요한지를 알 수 있습니다."
DFloadingTipStoneHammer,"돌망치는 매우 기본적인 무기로 사용할 수 있지만, 주로 블록을 수리하고 업그레이드하는 데 사용합니다. 조약돌까지만 업그레이드 할 수 있습니다"
DFloadingTipStoneHammer_title,돌망치
DFloadingTipTraderFaction,상인들이 이제 각자의 진영을 만들었습니다. 퀘스트를 완료하고 진영 등급을 올리세요. 각 상인의 진영 등급은 플레이어 능력치 화면에서 볼 수 있습니다.
DFloadingTipTraderFaction_title,상인 진영
DFloadingTipTraderSkills,상인들은 이제 진영 등급에 따라 특성과 레시피를 가르칩니다. 상인마다 교육 항목이 다르므로 모든 상인의 무역로를 확보하는 것이 좋습니다
DFloadingTipTraderSkills_title,상인 교육 프로그램
DFloadingTipWellness,건강은 당신의 최대 체력과 스태미너을 좌우합니다. 부상과 죽음은 건강을 저하시킵니다. 반면 특성과 일부 음식과 음료는 건강을 증진시킵니다. 집 밖에선 조심하세요!
DFloadingTipWellness_title,건강
dialog_trader_response_jobshaveT1,기초적인 일이 있습니까? (티어 I)
dialog_trader_response_jobshaveT2,쉬운 일이 있습니까? (티어 II)
dialog_trader_response_jobshaveT3,평균적인 일이 있습니까? (티어 III)
dialog_trader_response_jobshaveT4,어려운 일이 있습니까? (티어 IV)
dialog_trader_response_jobshaveT5,많이 어려운 일이 있습니까? (티어 V)
DFTraderSkillSystem,"상인은 서로 독립적인 진영 시스템을 가지고 있습니다. 그러니까, 한 상인의 진영 등급을 올려도 다른 상인의 등급에는 영향을 주지 않습니다.\n\n그래서 만약 조엘에게 티어 3 퀘스트까지 해제해도 렉트에게는 티어 1 퀘스트를 받는다는 뜻입니다.\n\n하지만 상인 진영 시스템은 그게 다가 아닙니다. 진영 등급을 높아지면 상인은 듀크로 스킬을 가르쳐줍니다. 상인에게 스킬이나 레시피를 배우는 것은 도구 수준을 올리는 가장 간단한 방법 중 하나입니다. 또한 상인은 직업 전문화도 비싼 가격에 가르쳐줍니다.\n\n만약 배울 수 있는 항목이 없다면, 진영 등급이나 코인이 부족하다는 뜻입니다."
DFTraderSkillSystem_title,상인 진영
statReloadSpeed,재장전 속도
perkArmorSpecialistName,방어구 전문가
perkArmorSpecialistDesc,모든 방어구의 패널티를 감소하는데 특화되었습니다
perkArmorSpecialistRank1Desc,문지기
perkArmorSpecialistRank2Desc,민병대
perkArmorSpecialistRank3Desc,경찰
perkArmorSpecialistRank4Desc,민방위
perkArmorSpecialistRank5Desc,군인
perkArmorSpecialistRank1LongDesc,패널티가 있는 방어구 하나 당 이동성 +1%\n걷는 중 스태미너/초 +0.12\n달리는 중 스태미너/초 +0.25
perkArmorSpecialistRank2LongDesc,패널티가 있는 방어구 하나 당 이동성 +1%\n걷는 중 스태미너/초 +0.24\n달리는 중 스태미너/초 +0.30
perkArmorSpecialistRank3LongDesc,패널티가 있는 방어구 하나 당 이동성 +2%\n걷는 중 스태미너/초 +0.36\n달리는 중 스태미너/초 +0.35
perkArmorSpecialistRank4LongDesc,패널티가 있는 방어구 하나 당 이동성 +2%\n걷는 중 스태미너/초 +0.48\n달리는 중 스태미너/초 +0.40
perkArmorSpecialistRank5LongDesc,패널티가 있는 방어구 하나 당 이동성 +3%\n걷는 중 스태미너/초 +0.60\n달리는 중 스태미너/초 +0.45
cntServiceTruckMoPower,Mo Power 서비스 트럭
cntServiceTruckWorkingStiffTools,워킹 스니프 도구 서비스 트럭
cntAmbulanceTruck01,구급차
DFlockpickingBook,얼간이를 위한 금고 따기
DFlockpickingBookDesc,금고와 문을 어떻게 따는지 가르쳐줍니다. 자물쇠 따기 특성을 1레벨 올려줍니다.
DFquickerCraftingBook,장인의 제작
DFquickerCraftingBookDesc,제작 시간을 아끼는 방법을 배웁니다. 더 빠른 제작 특성을 1레벨 올려줍니다.
ammoSteelCasedGroupDesc,강철 탄피로 만든 탄약은 놋쇠를 대신할 값싼 대안입니다만 사거리와 정확도가 떨어집니다.
ammoSteelHPGroupDesc,총기에 사용하는 HP 강철 탄약입니다. 데미지가 상당히 증가하지만 중갑옷에는 효과적이지 않습니다. 범위와 정확도를 낮춥니다.
ammoSteelAPGroupDesc,총기에 사용하는 AP 강철 탄약입니다. 갑옷을 착용한 적에게 특히 효과가 좋은 갑옷 관통 탄약이지만 총에 전달되는 충격이 약간 더 증가합니다. 사거리와 정확도가 떨어집니다. 최대 250 히트 포인트의 적 하나 또는 방어 블록을 관통하며 그 뒤에 있는 적에게까지 대미지를 줍니다
DFanimalCoopAndSnare,동물 둥지와 올가미덫은 야외의 잔디에 설치해야합니다. 내부나 플레이어가 만든 블록에서는 작동하지 않습니다. 작동될 때까지 그저 기다렸다가 수확하세요.\n\n한 번 수확하고 나면 다시 작동하기 위해 더 많은 동물 먹이를 미끼로 넣어야합니다.
DFanimalCoopAndSnare_title,동물 둥지와 올가미덫
cntCar03SedanDamage0,세단 (흰색)
cntCar03SedanDamage1,구조차 (흰색)
modTobisBalancingAct,[DECEA3]토비의 균형법[-] 개조
modTobisBalancingActDesc,"라이플과 활, 석궁의 정확도와 헤드샷 데미지를 증기사키는 매우 희귀한 개조입니다"
modArmorSpikes,가시 갑옷 개조
DFmeleeToolCrowbar,빠루
DFmeleeToolCrowbarDesc,좀비 두개골을 부수고 잠긴 문을 부수는데 최적화된 도구입니다
thrownCryogrenade,빙결 수류탄
thrownCryogrenadeDesc,폭발 시 화염병과 유사한 손상을 입히지만 부분적으로는 지역 내 모든 것을 얼려 더 느리게 움직이는 수류탄입니다.
quest_BasicSurvival1,도로의 끝
quest_BasicSurvival1_description,인벤토리를 열고 도구벨트에 있는 배낭을 클릭하세요. \n\n '열기'버튼을 눌러 배낭을 열고 퀘스트에 필요한 아이템을 얻으세요. 현재 다크니스 폴의 많은 아이템에 '열기' 옵션이 있습니다. 꼭 확인하세요!
quest_BasicSurvival1_subtitle,배낭을 여세요
foodLimberUp,몸풀기
foodLimberUpDesc,이동성 +20%
buffDrugSteroidsSideEffectDesc,부작용이 조금 있어요...  근접 공격력 10% 감소
buffDrugSteroidsSideEffectName,스테로이드 부작용
modGunMuzzleBrakeDesc,압축 가스를 다른 곳으로 발산되도록 하여 반동을 줄입니다.\n개조 등급: 1
modGunFlashlightDesc,모든 화기와 석궁에 설치 가능합니다.\n\nF를 눌러 활성화합니다. F를 길게 눌러 여러 가지 아이템을 활성화합니다.\n개조 등급: 1
modGunScopeSmallDesc,조준 시 표적을 시각적으로 확대합니다.\n소형 화기와 석궁에 설치합니다.\n개조 등급: 1
modGunTriggerGroupSemiDesc,트리거 그룹을 조작하여 반자동으로 발사합니다.\n발사 속도가 빨라지고 반동이 약간 높아집니다.\n개조 등급: 1
modGunBipodDesc,무기 조준 시 정확도가 증가하고 조작이 쉬워집니다.\n개조 등급: 1
modGunForegripDesc,이동 중 무기를 빠르게 발사할 때 조작 및 정확도가 개선됩니다.\n개조 등급: 1
modGunDuckbillDesc,일반적인 원형이 아니라 수평 패턴으로 확산되도록 개조합니다.\n개조 등급: 1
modGunChokeDesc,샷건 발사 시 총알이 퍼지지 않도록 합니다.\n개조 등급: 1
modGunMagazineExtenderDesc,탄창 용량을 늘립니다.\n개조 등급: 1
modShotgunSawedOffBarrelDesc,발사체 확산 범위가 증가합니다.\n개조 등급: 1
modGunMeleeTheHunterDesc,살아 있는 존재에 대한 대미지가 100% 증가합니다.\n모든 근접 또는 원거리 무기에 설치할 수 있지만 도구에는 설치할 수 없습니다.\n개조 등급: 1
modMeleeSerratedBladeDesc,10% 확률로 일반적인 공격 시 출혈상을 일으킵니다.\n개조 등급: 1
modMeleeWeightedHeadDesc,모든 근접 무기 및 도구에 장착할 수 있는 개조부품입니다.\n상대를 기절 및 둔화시킬 확률이 높아집니다.\n\n칼과 마체테에는 이를 부착할 수 있는 헤드가 없습니다.\n개조 등급: 1
modMeleeStructuralBraceDesc,이 모드로 근접 공격 무기와 도구의 손상 속도가 25% 감소합니다.\n개조 등급: 1
modMeleeGraveDiggerDesc,흙에 대한 대미지가 15% 증가합니다.\n개조 등급: 1
modMeleeWoodSplitterDesc,목재에 대한 대미지가 15% 증가합니다.\n개조 등급: 1
modFuelTankSmallDesc,"전기톱, 나사송곳에 대한 탱크 크기가 50% 증가합니다.\n개조 등급: 1"
modArmorCoolingMeshDesc,이 갑옷 개조는 극심한 더위에서 더 잘 견딜 수 있게 해줍니다.\n개조 등급: 1
modArmorInsulatedLinerDesc,이 갑옷을 입으면 추위를 견딜 수 있습니다.\n개조 등급: 1
modArmorImprovedFittingsDesc,갑옷으로 인한 이동 및 스태미너 페널티를 줄입니다.\n개조 등급: 1
modArmorStoragePocketDesc,옷이나 외투에 이 개조를 설치하면 짐 관련 페널티가 1 감소합니다.\n개조 등급: 1
modArmorHelmetLightDesc,어떤 머리 방어구에든 장착할 수 있는 조명입니다. 조명 동작 (F)를 사용해 활성화합니다.\n개조 등급: 1
modMeleeClubBurningShaftDesc,"조명 역할도 하고, 적에게 불을 붙이기도 하는 근접 아이템입니다.\n긴 자루와 날을 가진 근접 도구와 무기에 설치할 수 있습니다.\n개조 등급: 2"
modGunSoundSuppressorSilencerDesc,발사 소리를 크게 줄이지만 최대 범위와 대미지는 줄이는 소음 억제 장치입니다.\n구경이 작고 발사 속도가 느린 총에 효과가 좋습니다.\n개조 등급: 2
modGunBarrelExtenderDesc,"대미지, 범위, 조준 정확도가 증가하지만 빠르게 발사하는 경우 무기를 다루기가 보다 어려워집니다.\n개조 등급: 2"
modGunLaserSightDesc,신속 발사 시 빠르게 조준할 수 있도록 지원하고 정확도를 높입니다.\n모든 화기와 석궁에 설치 가능합니다.\n\nF를 눌러 활성화합니다. F를 길게 눌러 여러 가지 아이템을 활성화합니다.\n개조 등급: 2
modGunScopeMediumDesc,조준 시 표적을 시각적으로 확대합니다.\n중간 화기와 석궁에 설치합니다.\n개조 등급: 2
modGunReflexSightDesc,대상을 약간 확대해서 보여주긴 하지만 본래의 목적은 빠른 표적 획득을 위한 것입니다.\n개조 등급: 2
modGunTriggerGroupBurst3Desc,트리거 그룹을 조작하여 3연사를 합니다.\n발사 속도가 빨라지고 반동이 약간 높아집니다.\n개조 등급: 2
modGunRetractingStockDesc,근접 전투에서 조작이 더욱 쉬워지기 때문에 움직이면서 발사하거나 빠르게 발사할 때의 무기 조작 성능이 개선됩니다.\n개조 등급: 2
modGunCrippleEmDesc,20%의 확률로 두 발로 걷는 대상의 다리를 불구로 만듭니다.\n개조 등급: 2
modMeleeTemperedBladeDesc,이 날붙이 모드는 블록 대미지를 10% 높이고 손상 속도는 15% 감소합니다.\n개조 등급: 2
modMeleeFortifyingGripDesc,체력이 50% 미만인 경우 5초마다 히트 포인트를 1개 얻습니다.\n개조 등급: 2
modMeleeClubBarbedWireDesc,20% 확률로 출혈 대미지를 가할 수 있으며 맹렬한 공격의 확률은 40%입니다.\n둔기에 설치할 수 있습니다.\n개조 등급: 2
modGunBowArrowRestDesc,화살 받침이 활의 정확도를 증가시킵니다.\n개조 등급: 2
modMeleeBunkerBusterDesc,돌에 대해 15% 더 많은 대미지를 가합니다.\n개조 등급: 2
modFuelTankLargeDesc,"전기톱, 나사송곳에 대한 탱크 크기가 100% 증가합니다.\n개조 등급: 2"
modMeleeDiamondTipDesc,이 모드로 손으로 다루는 도구 또는 날붙이 무기의 손상 속도가 40% 감소합니다.\n개조 등급: 2
modMeleeFiremansAxeModDesc,"소방관의 도끼 개조입니다.  블록에 25% 더 많은 대미지를 가하지만, 적에게 가하는 대미지는 25% 적어집니다.\n개조 등급: 2"
modMeleeStunBatonRepulsorDesc,이 모드를 스턴 배턴에 장착하고 좀비들을 하늘 높이 날려버리세요.\n개조 등급: 2
modArmorPlatingBasicDesc,갑옷 플레이트를 추가해 갑옷의 등급을 높입니다. 어떤 방어구에든 장착할 수 있습니다.\n개조 등급: 2
modArmorCustomizedFittingsDesc,갑옷으로 인한 이동 및 스태미너 페널티를 크게 줄입니다.\n개조 등급: 2
modArmorDoubleStoragePocketDesc,옷이나 외투에 이 개조를 설치하면 짐 관련 페널티가 2 감소합니다.\n개조 등급: 2
modArmorMuffledConnectorsDesc,갑옷의 소음을 크게 줄입니다.\n개조 등급: 2
modArmorImpactBracingDesc,낙하 대미지를 줄입니다.\n개조 등급: 2
modArmorWaterPurifierDesc,헬멧에 부착되어 있는 경우 사용하는 모든 물을 정화합니다.\n개조 등급: 2
modGunBrassCatcherDesc,총기 개조. 전투 중 100% 확률로 탄피를 돌려받습니다.\n개조 등급: 2
modGunMeleeNiCdBatteryDesc,모든 무기가 30% 확률로 적을 전기로 지집니다.\n개조 등급: 2
modGunMeleeFlammableOilDesc,"총기, 활, 석궁, 너클이 50% 확률로 적을 화염으로 뒤덮습니다\n개조 등급: 2"
modGunMeleeLiquidNitrogenDesc,모든 무기가 50% 확률로 적을 냉기로 뒤덮습니다.\n개조 등급: 2
modArmorTacRiggingBasicDesc,아이템 소지량을 늘려주는 기본적인 조끼입니다. 가슴 갑옷에 사용합니다.\n개조 등급: 2
modArmorInsulatedLinerAdvDesc,일반 단열 안감 개조보다 추위에 두 배 강합니다.\n개조 등급: 2
modArmorCoolingMeshAdvDesc,일반 냉각 메시 개조보다 더위에 두 배 강합니다.\n개조 등급: 2
modArmorSpikesDesc,가슴 갑옷을 뾰족한 것으로 장식하여 피해를 주는 모든 것에게 출혈 피해를 입힙니다.\n개조 등급: 2
modGunScopeLargeDesc,조준 시 표적을 시각적으로 확대합니다.\n긴 라이플에 설치합니다.\n개조 등급: 3
modGunTriggerGroupAutomaticDesc,트리거 그룹을 조작하여 완전 자동으로 발사합니다.\n발사 속도가 빨라지고 반동이 약간 높아집니다.\n개조 등급: 3
modGunRodAndSpringDesc,자동 장전식 무기의 발사 속도가 빨라지고 반동이 증가합니다.\n개조 등급: 3
modGunBowPolymerStringDesc,이 개조로 화살과 볼트가 더 빠르고 멀리 날아갑니다.\n개조 등급: 3
modMeleeErgonomicGripDesc,"근접 스태미너 사용이 10%로,  활의 무기 조작이 10% 증가합니다.\n개조 등급: 3"
modMeleeClubMetalSpikesDesc,연속적인 공격으로 적의 방어력을 20% 낮춥니다.\n둔기에 설치할 수 있습니다.\n개조 등급: 3
modMeleeClubMetalChainDesc,10% 확률로 상대를 넘어뜨립니다.\n둔기에 설치할 수 있습니다.\n개조 등급: 3
